Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2019,201902,February 2019,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,27387969,,,0
HS,2017,201702,February 2017,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,472006634,,,0
HS,2017,201704,April 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,25426332,,270143427,,,0
HS,2017,201704,April 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,509239,,6626393,,,0
HS,2018,201803,March 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,9235000,,3197783,,,0
HS,2018,201803,March 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1448083,,5055562,,,0
HS,2018,201803,March 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,233651256,,20908165,,,0
HS,2021,202101,January 2021,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,144413720,,5228060,,,0
HS,2021,202101,January 2021,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,162119196,,,0
HS,2017,201705,May 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,138544110,,71687757,,,0
HS,2021,202101,January 2021,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,6798,,75969,,,0
HS,2017,201705,May 2017,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,6146000,,1540935,,,0
HS,2020,202006,June 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,6608228,,,0
HS,2017,201706,June 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,24216543,,257289955,,,0
HS,2017,201706,June 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,1320275,,17179879,,,0
HS,2017,201707,July 2017,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,269697,,3309453,,,0
HS,2017,201707,July 2017,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,79062,,802656,,,0
HS,2017,201705,May 2017,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,105075,,170703,,,0
HS,2017,201705,May 2017,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,44112145,,1970279,,,0
HS,2018,201806,June 2018,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,268912542,,105644728,,,0
HS,2018,201806,June 2018,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,375873000,,19954404,,,0
HS,2018,201806,June 2018,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,15164000,,16345978,,,0
HS,2018,201801,January 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,122545802,,,0
HS,2018,201801,January 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,431335283,,,0
HS,2018,201801,January 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,10678889,,,0
HS,2018,201801,January 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,904347811,,,0
HS,2017,201707,July 2017,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,984233046,,,0
HS,2017,201707,July 2017,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,471750367,,,0
HS,2017,201707,July 2017,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,6216768,,,0
HS,2017,201707,July 2017,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,30390288,,,0
HS,2017,201705,May 2017,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,17942135000,,1744323623,,,0
HS,2018,201806,June 2018,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,4253899,,1408826,,,0
HS,2018,201807,July 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,271677785,,,0
HS,2018,201807,July 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,18198782105,,1935697802,,,0
HS,2018,201807,July 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,4002000,,1227520,,,0
HS,2018,201807,July 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,60924211,,7320836,,,0
HS,2018,201807,July 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1109678,,4505833,,,0
HS,2020,202001,January 2020,4,0,2,Exports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,1570361,,5817449,,,0
HS,2020,202001,January 2020,4,0,2,Exports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,267294968,,11717886,,,0
HS,2020,202001,January 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,14423990,,4692646,,,0
HS,2020,202001,January 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,90095054,,3512745,,,0
HS,2020,202001,January 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,8361087,,12910742,,,0
HS,2020,202001,January 2020,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,160930170,,,0
HS,2020,202001,January 2020,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,722961908,,,0
HS,2020,202001,January 2020,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,9431964,,,0
HS,2020,202001,January 2020,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,385996933,,,0
HS,2020,202001,January 2020,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,20585441242,,1648211746,,,0
HS,2020,202001,January 2020,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,215964953,,53236554,,,0
HS,2020,202001,January 2020,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,3671877,,19355655,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,750892332,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,576592920,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,62606468,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,13808380,,,0
HS,2020,202001,January 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,,,168543546,,,0
HS,2020,202001,January 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,,,5778401,,,0
HS,2018,201806,June 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,179026527,,,0
HS,2018,201806,June 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,14790086,,,0
HS,2018,201806,June 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,729902283,,,0
HS,2018,201806,June 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,523721258,,,0
HS,2018,201806,June 2018,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,154131081,,,0
HS,2018,201806,June 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,19264464645,,2053449782,,,0
HS,2018,201806,June 2018,6,1,2,Exports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,956261,,12443197,,,0
HS,2018,201806,June 2018,6,1,2,Exports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,24282871,,257994661,,,0
HS,2020,202001,January 2020,4,0,1,Imports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,159214226,,,0
HS,2020,202001,January 2020,4,0,2,Exports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,961227,,788957,,,0
HS,2020,202001,January 2020,4,0,2,Exports,699,India,,0,World,,,,,,,,,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",,,,,,,84725000,,8423388,,,0
HS,2020,202001,January 2020,4,0,2,Exports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,7377000,,2278768,,,0
HS,2020,202001,January 2020,6,1,2,Exports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,411498529,,140109787,,,0
HS,2018,201801,January 2018,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,6107654,,,0
HS,2017,201707,July 2017,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,4691822,,,0
HS,2017,201707,July 2017,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,852667656,,,0
HS,2017,201707,July 2017,2,0,2,Exports,699,India,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",,,,,,,0,,637037864,,,0
HS,2017,201707,July 2017,2,0,2,Exports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,129593496,,,0
HS,2019,201904,April 2019,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,8739632,,2751314,,,0
HS,2017,201710,October 2017,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,49742,,153616,,,0
HS,2017,201710,October 2017,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,145823840,,10195925,,,0
HS,2017,201710,October 2017,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,2629733,,15538829,,,0
HS,2018,201806,June 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,,,,,,,278588,,362559,,,0
HS,2018,201806,June 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,2523,"Portland cement, aluminous cement (""ciment fondu""), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",,,,,,,186377416,,11293631,,,0
HS,2018,201806,June 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",,,,,,,3902980,,19986844,,,0
HS,2018,201806,June 2018,6,1,1,Imports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,20,,46,,,0
HS,2018,201806,June 2018,6,1,1,Imports,699,India,,0,World,,,,,,,,,170199,"Sucrose; chemically pure, not containing added flavouring or colouring matter, in solid form",,,,,,,426445,,701692,,,0
HS,2018,201806,June 2018,6,1,1,Imports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,72762000,,3374228,,,0
HS,2018,201806,June 2018,6,1,1,Imports,699,India,,0,World,,,,,,,,,260300,Copper ores and concentrates,,,,,,,82301000,,183004293,,,0
HS,2018,201806,June 2018,4,0,1,Imports,699,India,,0,World,,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",,,,,,,489842000,,168107973,,,0
HS,2018,201806,June 2018,6,1,1,Imports,699,India,,0,World,,,,,,,,,870332,"Vehicles; compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity exceeding 1500cc but not exceeding 2500cc",,,,,,,596015,,7313689,,,0
HS,2018,201806,June 2018,6,1,1,Imports,699,India,,0,World,,,,,,,,,870322,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity exceeding 1000cc but not exceeding 1500cc",,,,,,,16682,,169357,,,0
HS,2018,201806,June 2018,2,0,1,Imports,699,India,,0,World,,,,,,,,,31,Fertilizers,,,,,,,0,,880952790,,,0
HS,2018,201806,June 2018,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,1039513954,,,0
HS,2018,201806,June 2018,2,0,1,Imports,699,India,,0,World,,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,,,,,0,,49642022,,,0
HS,2017,201706,June 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,170191,"Sucrose; chemically pure, containing added flavouring or colouring matter, in solid form",,,,,,,62120,,133668,,,0
HS,2017,201706,June 2017,6,1,2,Exports,699,India,,0,World,,,,,,,,,252310,Cement clinkers (whether or not coloured),,,,,,,233737874,,11863639,,,0
HS,2017,201707,July 2017,4,0,2,Exports,699,India,,0,World,,,,,,,,,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",,,,,,,,,8623817,,,0
